,Date,Demand,Demand_real,Supply,Supply_real,Decision,Decision_real
467,2016-11-15,326.0363121508302,340.58592460000006,313.24963581175507,279.34,BUY,BUY
468,2016-11-16,353.06223622235143,364.11713,295.3684650745776,232.95,BUY,BUY
469,2016-11-17,374.2598190948164,364.0599826,234.30739476669748,283.66999999999996,BUY,BUY
470,2016-11-18,406.17192282407063,383.9645232,303.8002680921732,188.3,BUY,BUY
471,2016-11-21,403.70630192325063,390.0066612,251.70320555531987,306.83,BUY,BUY
472,2016-11-22,389.28720259584816,398.7553798,344.502716781679,394.17999999999995,BUY,BUY
473,2016-11-23,371.12415818534015,361.23065180000003,379.15166908499145,506.34000000000003,SELL,SELL
474,2016-11-24,454.9276135477915,398.9941026,459.1218569220599,429.59,SELL,SELL
475,2016-11-25,466.18953595750946,438.0839416,426.81612122282763,445.51,BUY,SELL
476,2016-11-28,560.1380371055659,532.7495276000001,482.22545082574806,510.21,BUY,BUY
477,2016-11-29,573.9460568455459,540.15527,480.02249595246093,492.6000000000001,BUY,BUY
478,2016-11-30,593.1982352898398,533.5845201999999,475.7454901598861,539.0600000000001,BUY,SELL
479,2016-01-12,605.8906700938198,527.8980862,368.75348108776546,483.74,BUY,BUY
480,2016-02-12,596.6493782672123,522.9492886,280.16106658175494,229.25000000000003,BUY,BUY
481,2016-06-12,477.82294942073673,483.41096960000004,24.37675706769021,14.0,BUY,BUY
482,2016-07-12,488.91731970914503,470.702587,24.37675706769021,14.0,BUY,BUY
483,2016-08-12,541.0139804163553,516.689549,0.0,0.0,BUY,BUY
484,2016-09-12,507.0159131594856,511.84159180000006,14.747761668909694,14.0,BUY,BUY
485,2016-12-12,423.70324081087944,391.8160132,484.7656010153058,491.9100000000001,SELL,SELL
486,2016-12-13,457.4568518088892,416.1339974,479.6564643093708,543.3100000000001,SELL,SELL
487,2016-12-14,437.63736437678887,407.15194219999995,505.1799614092681,569.09,SELL,SELL
488,2016-12-15,435.2967954045741,426.518493,515.9348486999492,501.85,SELL,SELL
489,2016-12-16,465.7258496171148,465.26535060000003,442.3290917244395,414.17999999999995,BUY,BUY
490,2016-12-19,422.5157392272444,426.7940662,593.6006281690736,576.01,SELL,SELL
491,2016-12-20,413.728652448382,433.48773939999995,505.9941901231757,541.19,SELL,SELL
492,2016-12-21,306.9669942819154,350.4443412,501.7853169854844,490.62,SELL,SELL
493,2016-12-22,291.0046236887365,345.0786546,435.06693984540243,252.66,SELL,BUY
494,2016-12-23,359.8925579516199,402.6497238,243.95109571932494,141.66,BUY,BUY
495,2016-12-27,675.7567112637373,678.7501832,465.6010876261641,563.37,BUY,BUY
496,2016-12-28,645.9854855291712,678.2117598,516.9712232833224,590.7,BUY,BUY
497,2016-12-29,574.1426285762677,575.5216784,537.8612797417879,484.88,BUY,BUY
498,2016-12-30,500.0444032899732,521.5070994,443.4000642529729,454.54999999999995,BUY,BUY
499,2017-02-01,476.5600139206052,485.97582539999996,493.52691408421026,392.72999999999996,SELL,BUY
500,2017-03-01,493.2908973594316,494.52231900000004,317.5557166820387,290.16999999999996,BUY,BUY
501,2017-04-01,510.62035869684115,511.53506,16.90083266768084,17.0,BUY,BUY
502,2017-05-01,544.5962145612054,561.9218344,11.690679282149208,10.0,BUY,BUY
503,2017-06-01,502.9378546897425,512.1391918,0.0,0.0,BUY,BUY
504,2017-09-01,281.8180542048092,262.585142,0.0,0.0,BUY,BUY
505,2017-10-01,465.3733819449633,462.3623796,0.0,0.0,BUY,BUY
506,2017-11-01,397.18022462790714,415.5657422,105.06044557390392,168.05,BUY,BUY
507,2017-12-01,315.8464576728465,333.26939239999996,485.9405949215713,537.39,SELL,SELL
508,2017-01-13,432.70642129847784,411.80524180000003,417.7926729488909,475.18,BUY,SELL
509,2017-01-16,503.35058240386223,488.11376619999993,633.277767089337,657.8,SELL,SELL
510,2017-01-17,555.5817848088366,551.2227056,582.4545618153483,708.4100000000001,SELL,SELL
511,2017-01-18,580.5425920511132,545.7814204,619.6160356628777,666.36,SELL,SELL
512,2017-01-19,572.7076316862882,525.6813952,595.5278003472773,573.56,SELL,SELL
513,2017-01-20,584.8326885597503,528.4277312,538.0987453120649,619.65,BUY,SELL
514,2017-01-23,589.8242168335329,562.3132462,635.881377806747,738.6,SELL,SELL
515,2017-01-24,554.452952944022,541.7469306,638.2581210014017,716.38,SELL,SELL
516,2017-01-25,516.9874511060218,516.5141962,627.6264946952922,712.28,SELL,SELL
517,2017-01-26,495.99205305795226,485.60939019999995,623.2397831490698,495.41999999999996,SELL,SELL
518,2017-01-27,488.59717374298117,482.0213956,476.1530513399874,453.79999999999995,BUY,BUY
519,2017-01-30,559.8609249002409,542.829007,537.7261816003944,647.7199999999999,BUY,SELL
520,2017-01-31,564.1513352818047,548.1927546000001,581.3852493562434,517.52,SELL,BUY
521,2017-01-02,559.9645071323437,542.8387730000001,589.624159245345,655.66,SELL,SELL
522,2017-02-02,599.4167388824438,598.6930988,363.02583263300426,364.88,BUY,BUY
523,2017-03-02,631.32924053911,619.1819326,287.6144035243274,132.82,BUY,BUY
524,2017-06-02,600.4335730032462,631.4782476,0.0,0.0,BUY,BUY
525,2017-07-02,538.3746181206077,543.4895207999999,0.0,0.0,BUY,BUY
526,2017-08-02,477.62020706631375,501.85026439999996,0.0,0.0,BUY,BUY
527,2017-09-02,446.41657171277404,456.4208544,0.0,0.0,BUY,BUY
528,2017-10-02,488.42944779169005,469.77465,16.77443328108345,67.0,BUY,BUY
529,2017-02-13,527.930801962463,508.40225580000003,540.774918053409,554.0699999999999,SELL,SELL
530,2017-02-14,531.7344158074454,543.47075,501.004777188907,541.9699999999999,BUY,BUY
531,2017-02-15,554.5546315293598,542.7506042,493.1682748622103,523.79,BUY,BUY
532,2017-02-16,558.4930823502277,545.8169098,476.06753378592487,445.06,BUY,BUY
533,2017-02-17,518.0859382241827,511.6919334,432.10565352989926,455.03,BUY,BUY
534,2017-02-20,441.4601166773395,448.83966,397.08621951343343,413.9,BUY,BUY
535,2017-02-21,513.3083510907834,503.6175041999999,408.21692211772046,337.09,BUY,BUY
536,2017-02-22,508.02094170120023,504.58091039999994,354.751125230874,474.43000000000006,BUY,BUY
537,2017-02-23,468.71638339564845,463.69978,426.3036152010185,362.23,BUY,BUY
538,2017-02-24,481.3882551243597,470.59283839999995,364.0188074066895,317.67999999999995,BUY,BUY
539,2017-02-27,485.0369941616571,479.55046860000004,360.46359707852986,328.65000000000003,BUY,BUY
540,2017-02-28,430.08770386810045,430.057157,318.8837481071137,280.28,BUY,BUY
541,2017-01-03,430.00352857059784,410.09182200000004,577.3981667592623,715.0,SELL,SELL
542,2017-02-03,453.8470003787375,436.66897919999997,390.2471580741971,358.86,BUY,BUY
543,2017-03-03,478.8608414792104,464.7465562,188.80674113342747,150.5,BUY,BUY
544,2017-06-03,377.47958719545454,425.2814232,0.0,0.0,BUY,BUY
545,2017-07-03,301.3095386700422,353.3082566,0.0,0.0,BUY,BUY
546,2017-08-03,342.6467974200002,349.3878294,0.0,0.0,BUY,BUY
547,2017-09-03,372.6788133516542,383.2235706,0.0,0.0,BUY,BUY
548,2017-10-03,434.4115630598517,413.4543672,19.193974825713866,17.0,BUY,BUY
549,2017-03-13,465.1971268823249,477.4947068,156.12017000065057,95.11,BUY,BUY
550,2017-03-14,423.5505111620653,433.06744860000003,152.44562953251128,89.97,BUY,BUY
551,2017-03-15,347.4663454214292,350.681855,148.82158648971046,91.25,BUY,BUY
552,2017-03-16,273.36057542685325,276.8506958,104.44852986608555,67.0,BUY,BUY
553,2017-03-17,303.95805998586985,293.45526839999997,102.97684397560607,69.33,BUY,BUY
554,2017-03-20,451.60389899184673,446.728246,132.499364895557,137.27,BUY,BUY
555,2017-03-21,498.8988367796615,465.447465,192.8727443485434,108.4,BUY,BUY
556,2017-03-22,429.94117647026195,407.0321306,66.64380237684652,41.0,BUY,BUY
557,2017-03-23,365.65325853286464,361.29374160000003,0.0,0.0,BUY,BUY
558,2017-03-24,322.70241101076635,333.2650492,37.31212503472754,50.0,BUY,BUY
559,2017-03-27,357.51308610323986,377.6948994,19.36275186978677,17.95,BUY,BUY
560,2017-03-28,297.1134270486648,301.614172,3.551118665304929,7.0,BUY,BUY
561,2017-03-29,387.29894790167424,370.6344382,7.242733140422235,14.0,BUY,BUY
562,2017-03-30,371.2551615667464,347.3185626,0.0,0.0,BUY,BUY
563,2017-03-31,448.5818796936971,439.7063382,0.0,0.0,BUY,BUY
564,2017-03-04,455.62608537267766,451.0530562,213.932052389227,291.18,BUY,BUY
565,2017-04-04,447.35624884822903,449.30992180000004,0.0,0.0,BUY,BUY
566,2017-05-04,438.05181691970307,456.9069896000001,0.0,0.0,BUY,BUY
567,2017-06-04,400.34663973596037,414.921812,0.0,0.0,BUY,BUY
568,2017-07-04,345.51725069012446,358.7130362,0.0,0.0,BUY,BUY
569,2017-10-04,211.00919934533408,219.91599019999998,57.58843268370163,67.0,BUY,BUY
570,2017-11-04,258.7761961388242,258.8207172,95.88222891687565,307.29999999999995,BUY,SELL
571,2017-12-04,290.84574963270154,273.4750978,580.5374603376894,458.2899999999999,SELL,SELL
572,2017-04-13,249.80087248157434,256.1540252,0.0,0.0,BUY,BUY
573,2017-04-17,361.8636604327642,370.5112568,158.13208339539503,185.34,BUY,BUY
574,2017-04-18,306.9586261267499,328.396339,212.81363361911164,117.84,BUY,BUY
575,2017-04-19,255.76815054945016,268.0968208,0.0,0.0,BUY,BUY
576,2017-04-20,223.62076487222384,234.11929500000002,0.0,0.0,BUY,BUY
577,2017-04-21,283.63034904716176,282.2213688,0.0,0.0,BUY,BUY
578,2017-04-24,197.0104344791785,227.224173,33.41829211111764,42.010000000000005,BUY,BUY
579,2017-04-25,207.35134357435828,181.20814919999998,81.64915466895985,73.80000000000001,BUY,BUY
580,2017-04-26,273.9652520767808,242.122791,78.16058262456863,64.53,BUY,BUY
581,2017-04-27,363.07293310319426,353.5425012,22.916026663517982,20.0,BUY,BUY
582,2017-04-28,308.4839384366296,326.8431466,4.976607269621147,3.0,BUY,BUY
583,2017-01-05,297.2363698312197,296.6896616,597.9310476590538,563.11,SELL,SELL
584,2017-02-05,209.01813724787309,210.79021559999998,513.7943355291876,612.0,SELL,SELL
585,2017-03-05,152.75788578456883,141.04385459999997,334.4847444057041,383.33,SELL,SELL
586,2017-04-05,140.41094913094116,133.1746626,0.0,0.0,BUY,BUY
587,2017-05-05,194.9661994874383,192.91751200000002,0.0,0.0,BUY,BUY
588,2017-08-05,180.10263267256613,167.607278,0.0,0.0,BUY,BUY
589,2017-09-05,227.1779871678375,213.60328819999998,0.0,0.0,BUY,BUY
590,2017-10-05,163.37902029771178,187.5445006,19.20073880329231,25.0,BUY,BUY
591,2017-11-05,143.45299680208407,153.0045648,154.14878345016342,209.96,SELL,SELL
592,2017-12-05,195.9684120486662,175.77722980000001,452.9215652842585,451.28,SELL,SELL
593,2017-05-15,255.47172918015212,254.0653056,0.0,0.0,BUY,BUY
594,2017-05-16,241.11310614961153,227.16523419999996,0.0,0.0,BUY,BUY
595,2017-05-17,186.82416215160083,207.0433058,0.0,0.0,BUY,BUY
596,2017-05-18,212.99728513882837,213.94640640000003,0.0,0.0,BUY,BUY
597,2017-05-19,258.57731330272816,274.00467000000003,0.0,0.0,BUY,BUY
598,2017-05-22,196.8940799136983,192.62669499999998,0.0,0.0,BUY,BUY
599,2017-05-23,200.91006779399478,187.25071640000002,17.937995902989513,17.0,BUY,BUY
600,2017-05-24,196.79961046524505,199.770687,0.0,0.0,BUY,BUY
601,2017-05-25,242.66591931356905,247.58107579999998,0.0,0.0,BUY,BUY
602,2017-05-26,252.28184997854515,269.87928460000006,0.0,0.0,BUY,BUY
603,2017-05-29,229.0221933183486,226.6301884,0.0,0.0,BUY,BUY
604,2017-05-30,178.01392200011037,208.26701599999998,0.0,0.0,BUY,BUY
605,2017-05-31,188.11769693727214,172.32250119999998,0.0,0.0,BUY,BUY
606,2017-01-06,144.12523219134505,166.2422622,515.6456656861035,495.31000000000006,SELL,SELL
607,2017-02-06,139.70588899415037,127.4377848,553.5641458058456,617.98,SELL,SELL
608,2017-05-06,116.87700634062168,115.9127764,17.938556429028523,17.0,BUY,BUY
609,2017-06-06,143.68838581106928,129.56534720000002,0.0,0.0,BUY,BUY
610,2017-07-06,184.53455615749465,173.856708,0.0,0.0,BUY,BUY
611,2017-08-06,203.29401195585945,209.0318214,0.0,179.35,BUY,BUY
612,2017-09-06,161.89380210782605,160.7083038,0.0,0.0,BUY,BUY
613,2017-12-06,121.51833060203522,113.93086940000002,449.8728400575664,496.9599999999999,SELL,SELL
614,2017-06-13,143.90638776933943,130.6736412,35.65939274857546,22.0,BUY,BUY
615,2017-06-14,182.11182308928386,139.9077944,0.0,0.0,BUY,BUY
616,2017-06-15,210.13328278840692,175.35188200000002,0.0,0.0,BUY,BUY
617,2017-06-16,174.51779065673043,173.93614019999998,0.0,0.0,BUY,BUY
618,2017-06-19,218.2302411868668,233.41660099999999,35.66198961023089,22.0,BUY,BUY
619,2017-06-20,184.70356554787594,190.60058899999999,35.66236059046737,55.98,BUY,BUY
620,2017-06-21,204.55037528416796,191.951899,35.66681235330524,22.0,BUY,BUY
621,2017-06-22,228.3752211269626,241.37054280000004,0.0,0.0,BUY,BUY
622,2017-06-23,200.37143237618665,202.2686916,0.0,0.0,BUY,BUY
623,2017-06-26,136.22064890872002,121.70051780000001,0.0,0.0,BUY,BUY
624,2017-06-27,143.39025820935314,139.4521774,0.0,0.0,BUY,BUY
625,2017-06-28,122.01247379669502,122.1584774,0.0,0.0,BUY,BUY
626,2017-06-29,119.41324398014387,113.26212859999998,0.0,0.0,BUY,BUY
627,2017-06-30,110.90290763564846,112.09105259999998,0.0,0.0,BUY,BUY
628,2017-03-07,102.08928490617859,106.2814414,328.8769836739657,227.40999999999997,SELL,SELL
629,2017-04-07,103.65214526626613,107.71288759999999,0.0,0.0,BUY,BUY
630,2017-05-07,117.08442446586123,103.7381342,30.87001601383019,67.41,BUY,BUY
631,2017-06-07,108.70603476814186,102.88920379999999,0.0,0.0,BUY,BUY
632,2017-07-07,139.5278493449092,117.84195079999999,0.0,0.0,BUY,BUY
